Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
5760789,18530,2020-01-01 01:00:00,1,19,112,21790,3813.52,194.954752420669,-7.1,29.3,3.2,0.0,-4.8,2,0,102.95
5760790,18530,2020-01-01 02:00:00,2,19,112,21790,3494.96,194.954752420669,-6.9,33.9,3.0,0.0,-5.1,2,0,94.35
5760791,18530,2020-01-01 03:00:00,3,19,112,21790,3234.96,194.954752420669,-6.9,44.5,1.8,0.0,-7.9,2,0,87.33
5760792,18530,2020-01-01 04:00:00,4,19,112,21790,3026.64,194.954752420669,-6.6,53.8,2.3,0.0,-7.7,2,0,81.71
5760793,18530,2020-01-01 05:00:00,5,19,112,21790,2892.52,194.954752420669,-5.7,62.2,1.6,0.0,-4.6,2,0,78.09
5760794,18530,2020-01-01 06:00:00,6,19,112,21790,2911.12,194.954752420669,-4.6,65.0,2.9,0.0,-4.2,2,0,78.59
5760795,18530,2020-01-01 07:00:00,7,19,112,21790,3110.2,194.954752420669,-4.0,67.4,2.8,0.0,-4.0,2,0,83.97
5760796,18530,2020-01-01 08:00:00,8,19,112,21790,3282.4,194.954752420669,-3.6,69.6,3.2,0.0,-3.6,2,0,88.61
5760797,18530,2020-01-01 09:00:00,9,19,112,21790,3768.6,194.954752420669,-3.1,67.8,3.4,0.0,-3.3,2,0,101.74
5760798,18530,2020-01-01 10:00:00,10,19,112,21790,4034.76,194.954752420669,-2.1,64.0,4.0,0.0,-2.7,2,0,108.93
5760799,18530,2020-01-01 11:00:00,11,19,112,21790,4108.96,194.954752420669,-1.1,60.7,4.4,0.0,-1.7,2,0,110.93
5760800,18530,2020-01-01 12:00:00,12,19,112,21790,4107.72,194.954752420669,-0.3,58.3,4.1,0.0,-0.7,2,0,110.9
5760801,18530,2020-01-01 13:00:00,13,19,112,21790,4024.96,194.954752420669,0.5,55.8,3.8,0.0,0.6,2,0,108.66
5760802,18530,2020-01-01 14:00:00,14,19,112,21790,3961.32,194.954752420669,0.9,54.3,3.5,0.0,1.3,2,0,106.94
5760803,18530,2020-01-01 15:00:00,15,19,112,21790,3874.16,194.954752420669,1.1,55.1,3.5,0.0,1.1,2,0,104.59
5760804,18530,2020-01-01 16:00:00,16,19,112,21790,3908.92,194.954752420669,0.6,56.5,3.0,0.0,1.2,2,0,105.53
5760805,18530,2020-01-01 17:00:00,17,19,112,21790,4077.16,194.954752420669,-0.1,60.2,2.7,0.0,0.9,2,0,110.07
5760806,18530,2020-01-01 18:00:00,18,19,112,21790,4527.48,194.954752420669,-0.4,60.4,2.1,0.0,0.4,2,0,122.23
5760807,18530,2020-01-01 19:00:00,19,19,112,21790,4702.24,194.954752420669,-1.0,63.5,1.6,0.0,0.2,2,0,126.95
5760808,18530,2020-01-01 20:00:00,20,19,112,21790,4799.96,194.954752420669,-1.4,65.8,1.0,0.0,0.0,2,0,129.58
5760809,18530,2020-01-01 21:00:00,21,19,112,21790,4842.2,194.954752420669,-1.5,66.0,1.0,0.0,0.2,2,0,130.72
5760810,18530,2020-01-01 22:00:00,22,19,112,21790,4730.52,194.954752420669,-1.2,62.1,1.8,0.0,0.1,2,0,127.71
5760811,18530,2020-01-01 23:00:00,23,19,112,21790,4500.48,194.954752420669,-1.4,64.1,1.5,0.0,0.1,2,0,121.5
5760812,18530,2020-01-02 00:00:00,24,19,112,21790,4076.48,194.954752420669,-1.7,66.5,1.2,0.0,0.3,3,0,110.05
5760813,18530,2020-01-02 01:00:00,1,19,112,21790,3607.92,194.954752420669,-2.0,69.6,1.4,0.0,0.4,3,0,97.4
5760814,18530,2020-01-02 02:00:00,2,19,112,21790,3181.8,194.954752420669,-1.8,69.1,1.6,0.0,0.3,3,0,85.9
5760815,18530,2020-01-02 03:00:00,3,19,112,21790,2947.52,194.954752420669,-2.0,69.6,1.4,0.0,0.2,3,0,79.57
5760816,18530,2020-01-02 04:00:00,4,19,112,21790,2816.04,194.954752420669,-1.9,68.3,1.2,0.0,0.1,3,0,76.02
5760817,18530,2020-01-02 05:00:00,5,19,112,21790,2790.52,194.954752420669,-2.0,68.6,1.2,0.0,0.0,3,0,75.34
5760818,18530,2020-01-02 06:00:00,6,19,112,21790,3004.68,194.954752420669,-1.9,68.2,1.3,0.0,0.0,3,0,81.12
5760819,18530,2020-01-02 07:00:00,7,19,112,21790,3573.48,194.954752420669,-2.0,69.8,1.6,0.0,0.0,3,0,96.47
5760820,18530,2020-01-02 08:00:00,8,19,112,21790,3928.36,194.954752420669,-2.1,71.0,1.5,0.0,0.3,3,0,106.05
5760821,18530,2020-01-02 09:00:00,9,19,112,21790,3923.44,194.954752420669,-1.3,69.3,1.7,0.0,1.0,3,0,105.92
5760822,18530,2020-01-02 10:00:00,10,19,112,21790,3779.64,194.954752420669,-0.1,65.4,1.7,0.0,1.9,3,0,102.04
5760823,18530,2020-01-02 11:00:00,11,19,112,21790,3619.92,194.954752420669,0.7,63.8,2.4,0.0,2.5,3,0,97.73
5760824,18530,2020-01-02 12:00:00,12,19,112,21790,3550.84,194.954752420669,2.0,59.9,2.5,0.0,2.9,3,0,95.86
5760825,18530,2020-01-02 13:00:00,13,19,112,21790,3591.76,194.954752420669,3.1,55.7,2.7,0.0,2.8,3,0,96.97
5760826,18530,2020-01-02 14:00:00,14,19,112,21790,3566.48,194.954752420669,4.0,52.5,2.7,0.0,3.5,3,0,96.28
5760827,18530,2020-01-02 15:00:00,15,19,112,21790,3441.64,194.954752420669,4.0,53.5,3.5,0.0,3.7,3,0,92.91
5760828,18530,2020-01-02 16:00:00,16,19,112,21790,3475.68,194.954752420669,3.3,57.4,3.1,0.0,2.4,3,0,93.83
5760829,18530,2020-01-02 17:00:00,17,19,112,21790,3735.64,194.954752420669,2.2,62.4,2.8,0.0,3.3,3,0,100.85
5760830,18530,2020-01-02 18:00:00,18,19,112,21790,4290.8,194.954752420669,1.5,65.3,2.2,0.0,1.3,3,0,115.84
5760831,18530,2020-01-02 19:00:00,19,19,112,21790,4716.92,194.954752420669,1.0,67.3,1.2,0.0,0.0,3,0,127.34
5760832,18530,2020-01-02 20:00:00,20,19,112,21790,4836.24,194.954752420669,0.9,69.0,0.7,0.0,-0.1,3,0,130.56
5760833,18530,2020-01-02 21:00:00,21,19,112,21790,4867.16,194.954752420669,0.9,69.9,0.5,0.0,0.1,3,0,131.4
5760834,18530,2020-01-02 22:00:00,22,19,112,21790,4754.76,194.954752420669,0.6,70.3,1.3,0.0,-0.1,3,0,128.36
5760835,18530,2020-01-02 23:00:00,23,19,112,21790,4569.36,194.954752420669,0.6,70.4,0.9,0.0,-0.1,3,0,123.36
5760836,18530,2020-01-03 00:00:00,24,19,112,21790,4173.56,194.954752420669,0.6,70.3,1.4,0.0,-0.2,4,0,112.67
5760837,18530,2020-01-03 01:00:00,1,19,112,21790,3636.24,194.954752420669,0.2,71.9,2.2,0.0,-1.0,4,0,98.17
5760838,18530,2020-01-03 02:00:00,2,19,112,21790,3190.36,194.954752420669,-0.1,72.9,2.8,0.0,-1.3,4,0,86.13
5760839,18530,2020-01-03 03:00:00,3,19,112,21790,2920.36,194.954752420669,-0.3,72.4,3.2,0.0,-2.2,4,0,78.84
5760840,18530,2020-01-03 04:00:00,4,19,112,21790,2802.92,194.954752420669,0.0,68.5,3.6,0.0,-2.2,4,0,75.67
5760841,18530,2020-01-03 05:00:00,5,19,112,21790,2816.64,194.954752420669,-0.3,69.8,3.9,0.0,-2.8,4,0,76.04
5760842,18530,2020-01-03 06:00:00,6,19,112,21790,2980.52,194.954752420669,0.0,63.6,3.1,0.0,-3.1,4,0,80.46
5760843,18530,2020-01-03 07:00:00,7,19,112,21790,3503.0,194.954752420669,0.2,61.3,2.9,0.0,-3.2,4,0,94.57
5760844,18530,2020-01-03 08:00:00,8,19,112,21790,3891.0,194.954752420669,0.3,58.9,3.5,0.0,-3.7,4,0,105.04
5760845,18530,2020-01-03 09:00:00,9,19,112,21790,3918.2,194.954752420669,0.7,54.7,2.4,0.0,-2.2,4,0,105.78
5760846,18530,2020-01-03 10:00:00,10,19,112,21790,3612.16,194.954752420669,1.7,50.6,1.7,0.0,0.3,4,0,97.52
5760847,18530,2020-01-03 11:00:00,11,19,112,21790,3464.36,194.954752420669,2.0,50.9,4.2,0.0,1.7,4,0,93.53
5760848,18530,2020-01-03 12:00:00,12,19,112,21790,3382.12,194.954752420669,3.1,46.3,3.3,0.0,1.4,4,0,91.31
