Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
4200046,17051,2020-01-01 01:00:00,1,19,516,32440,4908.44,258.856516633113,-3.9,27.1,0.6,0.0,-6.8,2,0,99.8
4200047,17051,2020-01-01 02:00:00,2,19,516,32440,4478.44,258.856516633113,-4.0,27.5,0.8,0.0,-6.0,2,0,91.06
4200048,17051,2020-01-01 03:00:00,3,19,516,32440,3975.0,258.856516633113,-4.2,28.4,0.8,0.0,-5.6,2,0,80.82
4200049,17051,2020-01-01 04:00:00,4,19,516,32440,3672.84,258.856516633113,-4.0,36.0,0.6,0.0,-5.2,2,0,74.68
4200050,17051,2020-01-01 05:00:00,5,19,516,32440,3598.36,258.856516633113,-3.5,45.7,0.6,0.0,-5.8,2,0,73.16
4200051,17051,2020-01-01 06:00:00,6,19,516,32440,3636.12,258.856516633113,-2.8,51.0,0.5,0.0,-5.1,2,0,73.93
4200052,17051,2020-01-01 07:00:00,7,19,516,32440,3848.92,258.856516633113,-2.6,56.5,0.8,0.0,-4.8,2,0,78.26
4200053,17051,2020-01-01 08:00:00,8,19,516,32440,4193.56,258.856516633113,-3.6,60.5,0.4,0.0,-4.5,2,0,85.26
4200054,17051,2020-01-01 09:00:00,9,19,516,32440,4843.12,258.856516633113,-1.7,56.2,0.1,0.0,-6.6,2,0,98.47
4200055,17051,2020-01-01 10:00:00,10,19,516,32440,5267.6,258.856516633113,-0.1,48.4,0.9,0.0,-6.5,2,0,107.1
4200056,17051,2020-01-01 11:00:00,11,19,516,32440,5380.84,258.856516633113,1.5,45.4,0.5,0.0,-2.9,2,0,109.41
4200057,17051,2020-01-01 12:00:00,12,19,516,32440,5374.44,258.856516633113,3.4,43.6,0.8,0.0,-1.8,2,0,109.27
4200058,17051,2020-01-01 13:00:00,13,19,516,32440,5327.44,258.856516633113,4.0,43.1,1.0,0.0,-1.7,2,0,108.32
4200059,17051,2020-01-01 14:00:00,14,19,516,32440,5233.08,258.856516633113,5.0,41.2,0.7,0.0,-2.9,2,0,106.4
4200060,17051,2020-01-01 15:00:00,15,19,516,32440,5066.28,258.856516633113,5.4,53.4,0.7,0.0,-0.2,2,0,103.01
4200061,17051,2020-01-01 16:00:00,16,19,516,32440,5015.52,258.856516633113,5.6,53.5,0.5,0.0,0.0,2,0,101.98
4200062,17051,2020-01-01 17:00:00,17,19,516,32440,5312.48,258.856516633113,4.5,57.8,0.3,0.0,-0.3,2,0,108.02
4200063,17051,2020-01-01 18:00:00,18,19,516,32440,6147.64,258.856516633113,3.1,63.1,0.3,0.0,-0.5,2,0,125.0
4200064,17051,2020-01-01 19:00:00,19,19,516,32440,6441.12,258.856516633113,2.1,67.8,0.0,0.0,-0.7,2,0,130.96
4200065,17051,2020-01-01 20:00:00,20,19,516,32440,6488.12,258.856516633113,1.5,70.8,0.4,0.0,-0.8,2,0,131.92
4200066,17051,2020-01-01 21:00:00,21,19,516,32440,6480.52,258.856516633113,1.2,72.0,0.5,0.0,-0.9,2,0,131.76
4200067,17051,2020-01-01 22:00:00,22,19,516,32440,6381.52,258.856516633113,1.3,73.4,0.7,0.0,-0.9,2,0,129.75
4200068,17051,2020-01-01 23:00:00,23,19,516,32440,5899.72,258.856516633113,1.5,75.5,0.1,0.0,-0.9,2,0,119.96
4200069,17051,2020-01-02 00:00:00,24,19,516,32440,5245.68,258.856516633113,1.0,75.9,0.1,0.0,-0.9,3,0,106.66
4200070,17051,2020-01-02 01:00:00,1,19,516,32440,4584.2,258.856516633113,0.6,77.3,0.2,0.0,-0.9,3,0,93.21
4200071,17051,2020-01-02 02:00:00,2,19,516,32440,3977.84,258.856516633113,0.5,78.1,0.4,0.0,-0.9,3,0,80.88
4200072,17051,2020-01-02 03:00:00,3,19,516,32440,3642.68,258.856516633113,1.1,76.0,0.9,0.0,-1.0,3,0,74.06
4200073,17051,2020-01-02 04:00:00,4,19,516,32440,3472.92,258.856516633113,0.5,79.9,0.2,0.0,-0.8,3,0,70.61
4200074,17051,2020-01-02 05:00:00,5,19,516,32440,3469.64,258.856516633113,0.2,82.5,0.6,0.0,-0.8,3,0,70.55
4200075,17051,2020-01-02 06:00:00,6,19,516,32440,3608.12,258.856516633113,-0.8,68.2,0.4,0.0,-0.8,3,0,73.36
4200076,17051,2020-01-02 07:00:00,7,19,516,32440,4382.2,258.856516633113,-0.9,77.4,0.5,0.0,-0.7,3,0,89.1
4200077,17051,2020-01-02 08:00:00,8,19,516,32440,5277.92,258.856516633113,-1.6,74.1,0.2,0.0,-0.6,3,0,107.31
4200078,17051,2020-01-02 09:00:00,9,19,516,32440,5257.52,258.856516633113,0.5,78.0,0.4,0.0,-0.1,3,0,106.9
4200079,17051,2020-01-02 10:00:00,10,19,516,32440,4657.16,258.856516633113,2.4,69.2,0.8,0.0,-0.9,3,0,94.69
4200080,17051,2020-01-02 11:00:00,11,19,516,32440,4537.8,258.856516633113,3.5,64.6,0.7,0.0,1.5,3,0,92.26
4200081,17051,2020-01-02 12:00:00,12,19,516,32440,4443.16,258.856516633113,4.6,62.0,1.2,0.0,1.9,3,0,90.34
4200082,17051,2020-01-02 13:00:00,13,19,516,32440,4421.44,258.856516633113,5.9,57.7,0.4,0.0,2.4,3,0,89.9
4200083,17051,2020-01-02 14:00:00,14,19,516,32440,4362.92,258.856516633113,6.9,55.8,0.6,0.0,2.7,3,0,88.71
4200084,17051,2020-01-02 15:00:00,15,19,516,32440,4300.56,258.856516633113,6.9,56.2,0.2,0.0,2.7,3,0,87.44
4200085,17051,2020-01-02 16:00:00,16,19,516,32440,4345.72,258.856516633113,6.4,57.3,0.6,0.0,2.7,3,0,88.36
4200086,17051,2020-01-02 17:00:00,17,19,516,32440,4744.72,258.856516633113,5.7,60.1,1.1,0.0,2.5,3,0,96.47
4200087,17051,2020-01-02 18:00:00,18,19,516,32440,5749.28,258.856516633113,4.1,66.7,0.5,0.0,1.8,3,0,116.9
4200088,17051,2020-01-02 19:00:00,19,19,516,32440,6386.76,258.856516633113,3.0,59.1,0.4,0.0,1.0,3,0,129.86
4200089,17051,2020-01-02 20:00:00,20,19,516,32440,6512.0,258.856516633113,2.5,62.8,0.3,0.0,0.2,3,0,132.4
4200090,17051,2020-01-02 21:00:00,21,19,516,32440,6496.96,258.856516633113,1.6,67.2,0.2,0.0,0.5,3,0,132.1
4200091,17051,2020-01-02 22:00:00,22,19,516,32440,6399.56,258.856516633113,1.8,66.4,0.2,0.0,0.2,3,0,130.12
4200092,17051,2020-01-02 23:00:00,23,19,516,32440,6030.28,258.856516633113,0.0,69.5,0.3,0.0,0.0,3,0,122.61
4200093,17051,2020-01-03 00:00:00,24,19,516,32440,5331.6,258.856516633113,-11.8,70.0,0.8,0.0,-0.3,4,0,108.4
4200094,17051,2020-01-03 01:00:00,1,19,516,32440,4664.6,258.856516633113,0.0,71.5,0.7,0.0,-0.3,4,0,94.84
4200095,17051,2020-01-03 02:00:00,2,19,516,32440,3969.68,258.856516633113,-0.1,72.6,0.7,0.0,-0.2,4,0,80.71
4200096,17051,2020-01-03 03:00:00,3,19,516,32440,3677.0,258.856516633113,-0.6,74.2,0.8,0.0,-1.0,4,0,74.76
4200097,17051,2020-01-03 04:00:00,4,19,516,32440,3497.72,258.856516633113,-0.7,72.8,0.8,0.0,-1.6,4,0,71.12
4200098,17051,2020-01-03 05:00:00,5,19,516,32440,3483.92,258.856516633113,-0.9,74.6,0.3,0.0,-2.2,4,0,70.84
4200099,17051,2020-01-03 06:00:00,6,19,516,32440,3681.48,258.856516633113,-1.1,75.2,0.1,0.0,-2.8,4,0,74.85
4200100,17051,2020-01-03 07:00:00,7,19,516,32440,4388.24,258.856516633113,-1.1,74.0,0.3,0.0,-3.4,4,0,89.22
4200101,17051,2020-01-03 08:00:00,8,19,516,32440,5339.48,258.856516633113,-2.2,79.1,0.2,0.0,-3.5,4,0,108.56
4200102,17051,2020-01-03 09:00:00,9,19,516,32440,5248.4,258.856516633113,0.0,73.8,0.2,0.0,-2.7,4,0,106.71
4200103,17051,2020-01-03 10:00:00,10,19,516,32440,4629.2,258.856516633113,2.5,64.7,0.1,0.0,-0.5,4,0,94.12
4200104,17051,2020-01-03 11:00:00,11,19,516,32440,4340.44,258.856516633113,4.6,54.7,0.8,0.0,0.8,4,0,88.25
4200105,17051,2020-01-03 12:00:00,12,19,516,32440,4215.6,258.856516633113,6.3,51.3,0.9,0.0,0.8,4,0,85.71
4200106,17051,2020-01-03 13:00:00,13,19,516,32440,4184.16,258.856516633113,7.4,47.1,1.0,0.0,1.8,4,0,85.07
4200107,17051,2020-01-03 14:00:00,14,19,516,32440,4105.12,258.856516633113,8.0,43.8,1.3,0.0,2.5,4,0,83.47
4200108,17051,2020-01-03 15:00:00,15,19,516,32440,4001.44,258.856516633113,8.1,41.5,0.7,0.0,3.1,4,0,81.36
4200109,17051,2020-01-03 16:00:00,16,19,516,32440,4090.4,258.856516633113,7.8,41.9,0.8,0.0,2.1,4,0,83.17
4200110,17051,2020-01-03 17:00:00,17,19,516,32440,4391.08,258.856516633113,6.3,48.3,1.0,0.0,1.2,4,0,89.28
4200111,17051,2020-01-03 18:00:00,18,19,516,32440,5662.0,258.856516633113,3.9,57.4,0.0,0.0,-0.7,4,0,115.12
4200112,17051,2020-01-03 19:00:00,19,19,516,32440,6189.76,258.856516633113,3.5,58.8,0.4,0.0,0.8,4,0,125.85
4200113,17051,2020-01-03 20:00:00,20,19,516,32440,6227.16,258.856516633113,2.9,59.6,0.4,0.0,-0.7,4,0,126.61
4200114,17051,2020-01-03 21:00:00,21,19,516,32440,6219.44,258.856516633113,1.8,63.8,0.5,0.0,-1.8,4,0,126.46
4200115,17051,2020-01-03 22:00:00,22,19,516,32440,6196.12,258.856516633113,1.4,64.6,0.2,0.0,-2.5,4,0,125.98
4200116,17051,2020-01-03 23:00:00,23,19,516,32440,5952.88,258.856516633113,1.0,65.7,0.4,0.0,-3.0,4,0,121.04
4200117,17051,2020-01-04 00:00:00,24,19,516,32440,5394.72,258.856516633113,0.3,67.6,0.3,0.0,-3.5,5,1,109.69
4200118,17051,2020-01-04 01:00:00,1,19,516,32440,4799.68,258.856516633113,0.7,54.7,0.3,0.0,-4.1,5,1,97.59
4200119,17051,2020-01-04 02:00:00,2,19,516,32440,4195.04,258.856516633113,-0.4,68.6,0.4,0.0,-4.5,5,1,85.29
4200120,17051,2020-01-04 03:00:00,3,19,516,32440,3783.32,258.856516633113,-1.4,73.3,0.4,0.0,-4.7,5,1,76.92
4200121,17051,2020-01-04 04:00:00,4,19,516,32440,3568.96,258.856516633113,-1.1,69.2,0.3,0.0,-4.6,5,1,72.57
4200122,17051,2020-01-04 05:00:00,5,19,516,32440,3509.6,258.856516633113,-2.3,76.2,0.2,0.0,-4.6,5,1,71.36
4200123,17051,2020-01-04 06:00:00,6,19,516,32440,3613.56,258.856516633113,-2.4,78.7,0.2,0.0,-4.6,5,1,73.47
4200124,17051,2020-01-04 07:00:00,7,19,516,32440,3932.12,258.856516633113,-1.8,77.5,0.1,0.0,-3.2,5,1,79.95
4200125,17051,2020-01-04 08:00:00,8,19,516,32440,4304.28,258.856516633113,-1.5,76.2,0.3,0.0,-2.4,5,1,87.52
4200126,17051,2020-01-04 09:00:00,9,19,516,32440,4895.8,258.856516633113,-0.1,74.2,0.1,0.0,-1.5,5,1,99.54
4200127,17051,2020-01-04 10:00:00,10,19,516,32440,5183.44,258.856516633113,2.2,65.3,0.5,0.0,0.0,5,1,105.39
4200128,17051,2020-01-04 11:00:00,11,19,516,32440,5148.8,258.856516633113,3.9,54.6,0.0,0.0,2.7,5,1,104.69
4200129,17051,2020-01-04 12:00:00,12,19,516,32440,4934.92,258.856516633113,5.4,49.9,0.7,0.0,5.0,5,1,100.34
4200130,17051,2020-01-04 13:00:00,13,19,516,32440,4823.52,258.856516633113,6.5,48.9,1.3,0.0,5.0,5,1,98.07
4200131,17051,2020-01-04 14:00:00,14,19,516,32440,4662.52,258.856516633113,7.7,46.4,0.7,0.0,4.4,5,1,94.8
4200132,17051,2020-01-04 15:00:00,15,19,516,32440,4510.76,258.856516633113,8.1,43.4,0.3,0.0,5.3,5,1,91.71
4200133,17051,2020-01-04 16:00:00,16,19,516,32440,4519.92,258.856516633113,7.9,44.3,1.6,0.0,4.7,5,1,91.9
4200134,17051,2020-01-04 17:00:00,17,19,516,32440,4823.88,258.856516633113,6.7,48.1,1.0,0.0,3.5,5,1,98.08
4200135,17051,2020-01-04 18:00:00,18,19,516,32440,5709.08,258.856516633113,4.7,53.6,0.2,0.0,1.0,5,1,116.08
4200136,17051,2020-01-04 19:00:00,19,19,516,32440,6029.24,258.856516633113,3.7,55.6,0.4,0.0,1.5,5,1,122.59
4200137,17051,2020-01-04 20:00:00,20,19,516,32440,6047.56,258.856516633113,3.4,56.8,0.1,0.0,0.3,5,1,122.96
4200138,17051,2020-01-04 21:00:00,21,19,516,32440,6069.92,258.856516633113,2.5,58.5,0.3,0.0,-0.5,5,1,123.42
4200139,17051,2020-01-04 22:00:00,22,19,516,32440,5988.28,258.856516633113,2.6,58.5,0.5,0.0,-1.5,5,1,121.76
4200140,17051,2020-01-04 23:00:00,23,19,516,32440,5765.76,258.856516633113,2.0,58.1,0.3,0.0,-2.2,5,1,117.23
4200141,17051,2020-01-05 00:00:00,24,19,516,32440,5296.52,258.856516633113,1.1,61.5,0.5,0.0,-2.9,6,1,107.69
4200142,17051,2020-01-05 01:00:00,1,19,516,32440,4707.96,258.856516633113,0.6,61.7,0.4,0.0,-3.4,6,1,95.72
4200143,17051,2020-01-05 02:00:00,2,19,516,32440,4126.6,258.856516633113,-0.5,67.5,0.2,0.0,-3.9,6,1,83.9
4200144,17051,2020-01-05 03:00:00,3,19,516,32440,3739.44,258.856516633113,-1.0,69.8,0.5,0.0,-4.2,6,1,76.03
4200145,17051,2020-01-05 04:00:00,4,19,516,32440,3545.64,258.856516633113,-1.6,71.7,0.0,0.0,-4.7,6,1,72.09
