Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
61369,5567,2020-01-01 01:00:00,1,11,330,14600,2588.72,241.745562179169,0.7,74.8,3.1,0.0,-2.6,2,0,97.35
61370,5567,2020-01-01 02:00:00,2,11,330,14600,2324.0,241.745562179169,0.7,75.2,3.6,0.0,-2.9,2,0,87.39
61371,5567,2020-01-01 03:00:00,3,11,330,14600,2107.56,241.745562179169,1.0,75.5,3.0,0.0,-2.0,2,0,79.26
61372,5567,2020-01-01 04:00:00,4,11,330,14600,1993.44,241.745562179169,1.1,75.8,3.1,0.0,-2.0,2,0,74.96
61373,5567,2020-01-01 05:00:00,5,11,330,14600,1898.64,241.745562179169,1.2,74.3,2.8,0.0,-1.8,2,0,71.4
61374,5567,2020-01-01 06:00:00,6,11,330,14600,1977.6,241.745562179169,1.1,74.6,3.4,0.0,-2.1,2,0,74.37
61375,5567,2020-01-01 07:00:00,7,11,330,14600,2007.68,241.745562179169,1.2,74.0,3.5,0.0,-2.2,2,0,75.5
61376,5567,2020-01-01 08:00:00,8,11,330,14600,2152.04,241.745562179169,1.4,72.8,2.9,0.0,-1.6,2,0,80.93
61377,5567,2020-01-01 09:00:00,9,11,330,14600,2439.0,241.745562179169,1.9,71.6,2.8,0.0,-1.0,2,0,91.72
61378,5567,2020-01-01 10:00:00,10,11,330,14600,2742.04,241.745562179169,2.6,69.5,2.4,0.0,-0.1,2,0,103.12
61379,5567,2020-01-01 11:00:00,11,11,330,14600,2796.12,241.745562179169,3.4,67.2,3.1,0.0,0.4,2,0,105.15
61380,5567,2020-01-01 12:00:00,12,11,330,14600,2803.2,241.745562179169,4.0,65.8,3.4,0.0,0.7,2,0,105.42
61381,5567,2020-01-01 13:00:00,13,11,330,14600,2743.76,241.745562179169,4.6,63.4,3.4,0.0,1.4,2,0,103.18
61382,5567,2020-01-01 14:00:00,14,11,330,14600,2708.8,241.745562179169,4.8,63.7,3.3,0.0,1.8,2,0,101.87
