Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
1604568,11424,2020-01-01 01:00:00,1,17,923,12280,1652.28,94.3837297760634,2.8,65.4,1.9,0.0,-5.4,2,0,102.98
1604569,11424,2020-01-01 02:00:00,2,17,923,12280,1537.72,94.3837297760634,2.8,67.5,2.4,0.0,-5.7,2,0,95.84
1604570,11424,2020-01-01 03:00:00,3,17,923,12280,1401.44,94.3837297760634,3.1,68.1,2.7,0.0,-6.5,2,0,87.34
1604571,11424,2020-01-01 04:00:00,4,17,923,12280,1329.88,94.3837297760634,3.1,66.7,2.5,0.0,-6.0,2,0,82.88
1604572,11424,2020-01-01 05:00:00,5,17,923,12280,1302.88,94.3837297760634,3.3,67.0,2.3,0.0,-4.7,2,0,81.2
1604573,11424,2020-01-01 06:00:00,6,17,923,12280,1319.76,94.3837297760634,3.1,67.9,3.4,0.0,-1.3,2,0,82.25
1604574,11424,2020-01-01 07:00:00,7,17,923,12280,1421.28,94.3837297760634,3.4,66.8,2.4,0.0,-2.5,2,0,88.58
1604575,11424,2020-01-01 08:00:00,8,17,923,12280,1516.4,94.3837297760634,3.4,66.2,2.5,0.0,-0.3,2,0,94.51
1604576,11424,2020-01-01 09:00:00,9,17,923,12280,1658.56,94.3837297760634,4.0,64.4,1.5,0.0,-0.7,2,0,103.37
1604577,11424,2020-01-01 10:00:00,10,17,923,12280,1673.96,94.3837297760634,4.4,63.0,1.3,0.0,1.4,2,0,104.33
1604578,11424,2020-01-01 11:00:00,11,17,923,12280,1620.0,94.3837297760634,4.7,61.3,1.3,0.0,2.9,2,0,100.96
1604579,11424,2020-01-01 12:00:00,12,17,923,12280,1583.08,94.3837297760634,5.0,59.7,1.4,0.0,4.0,2,0,98.66
1604580,11424,2020-01-01 13:00:00,13,17,923,12280,1557.12,94.3837297760634,5.3,61.5,1.5,0.0,3.6,2,0,97.05
1604581,11424,2020-01-01 14:00:00,14,17,923,12280,1528.32,94.3837297760634,5.6,60.2,1.4,0.0,4.5,2,0,95.25
1604582,11424,2020-01-01 15:00:00,15,17,923,12280,1489.32,94.3837297760634,5.9,61.8,1.5,0.0,5.1,2,0,92.82
1604583,11424,2020-01-01 16:00:00,16,17,923,12280,1491.36,94.3837297760634,6.3,62.7,2.1,0.0,5.3,2,0,92.95
1604584,11424,2020-01-01 17:00:00,17,17,923,12280,1603.12,94.3837297760634,6.6,63.5,1.5,0.0,4.7,2,0,99.91
1604585,11424,2020-01-01 18:00:00,18,17,923,12280,1915.2,94.3837297760634,6.7,61.2,1.5,0.0,3.1,2,0,119.36
1604586,11424,2020-01-01 19:00:00,19,17,923,12280,2038.48,94.3837297760634,6.6,62.4,1.2,0.0,2.3,2,0,127.05
1604587,11424,2020-01-01 20:00:00,20,17,923,12280,2048.92,94.3837297760634,6.9,62.4,1.7,0.0,1.6,2,0,127.7
1604588,11424,2020-01-01 21:00:00,21,17,923,12280,2054.64,94.3837297760634,6.7,62.2,1.7,0.0,1.5,2,0,128.05
1604589,11424,2020-01-01 22:00:00,22,17,923,12280,2034.28,94.3837297760634,6.8,63.0,1.2,0.0,0.9,2,0,126.78
1604590,11424,2020-01-01 23:00:00,23,17,923,12280,1931.04,94.3837297760634,6.9,63.4,0.5,0.0,0.5,2,0,120.35
