Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
1595784,11423,2020-01-01 01:00:00,1,10,940,15800,2836.36,276.26545582878,2.6,22.8,1.5,0.0,-5.8,2,0,102.67
1595785,11423,2020-01-01 02:00:00,2,10,940,15800,2716.16,276.26545582878,2.6,20.2,2.8,0.0,-5.9,2,0,98.32
1595786,11423,2020-01-01 03:00:00,3,10,940,15800,2570.76,276.26545582878,2.9,24.2,2.2,0.0,-5.8,2,0,93.05
1595787,11423,2020-01-01 04:00:00,4,10,940,15800,2447.84,276.26545582878,2.9,33.8,2.2,0.0,-6.4,2,0,88.6
1595788,11423,2020-01-01 05:00:00,5,10,940,15800,2404.72,276.26545582878,3.1,38.6,2.5,0.0,-5.5,2,0,87.04
1595789,11423,2020-01-01 06:00:00,6,10,940,15800,2361.56,276.26545582878,2.8,45.3,2.1,0.0,-4.8,2,0,85.48
1595790,11423,2020-01-01 07:00:00,7,10,940,15800,2467.0,276.26545582878,3.3,49.0,1.5,0.0,-4.8,2,0,89.3
1595791,11423,2020-01-01 08:00:00,8,10,940,15800,2658.24,276.26545582878,3.2,51.5,0.9,0.0,-1.8,2,0,96.22
1595792,11423,2020-01-01 09:00:00,9,10,940,15800,2936.52,276.26545582878,3.9,47.6,1.5,0.0,-2.6,2,0,106.29
1595793,11423,2020-01-01 10:00:00,10,10,940,15800,3150.68,276.26545582878,4.3,43.6,1.3,0.0,-0.1,2,0,114.05
1595794,11423,2020-01-01 11:00:00,11,10,940,15800,3198.24,276.26545582878,4.7,41.3,1.2,0.0,1.8,2,0,115.77
1595795,11423,2020-01-01 12:00:00,12,10,940,15800,3085.2,276.26545582878,4.9,36.7,1.5,0.0,3.0,2,0,111.68
1595796,11423,2020-01-01 13:00:00,13,10,940,15800,2831.8,276.26545582878,5.1,36.0,1.4,0.0,3.4,2,0,102.5
1595797,11423,2020-01-01 14:00:00,14,10,940,15800,2707.08,276.26545582878,5.4,34.7,1.8,0.0,4.1,2,0,97.99
1595798,11423,2020-01-01 15:00:00,15,10,940,15800,2702.28,276.26545582878,5.8,34.8,1.0,0.0,4.9,2,0,97.81
1595799,11423,2020-01-01 16:00:00,16,10,940,15800,2645.4,276.26545582878,6.2,36.2,1.4,0.0,4.4,2,0,95.76
1595800,11423,2020-01-01 17:00:00,17,10,940,15800,2925.4,276.26545582878,6.6,36.9,0.7,0.0,3.2,2,0,105.89
1595801,11423,2020-01-01 18:00:00,18,10,940,15800,3492.24,276.26545582878,6.6,44.0,0.8,0.0,3.6,2,0,126.41
1595802,11423,2020-01-01 19:00:00,19,10,940,15800,3674.6,276.26545582878,6.6,46.6,1.1,0.0,2.8,2,0,133.01
1595803,11423,2020-01-01 20:00:00,20,10,940,15800,3635.96,276.26545582878,6.8,48.4,1.3,0.0,2.7,2,0,131.61
1595804,11423,2020-01-01 21:00:00,21,10,940,15800,3496.28,276.26545582878,6.4,50.4,1.1,0.0,0.6,2,0,126.56
1595805,11423,2020-01-01 22:00:00,22,10,940,15800,3387.08,276.26545582878,6.6,50.2,0.9,0.0,1.9,2,0,122.6
1595806,11423,2020-01-01 23:00:00,23,10,940,15800,3279.0,276.26545582878,6.8,47.9,0.7,0.0,-0.4,2,0,118.69
1595807,11423,2020-01-02 00:00:00,24,10,940,15800,2944.28,276.26545582878,6.9,50.1,0.3,0.0,-1.2,3,0,106.57
1595808,11423,2020-01-02 01:00:00,1,10,940,15800,2760.76,276.26545582878,7.0,51.5,1.0,0.0,-1.3,3,0,99.93
1595809,11423,2020-01-02 02:00:00,2,10,940,15800,2533.84,276.26545582878,6.9,52.7,0.7,0.0,-0.9,3,0,91.72
1595810,11423,2020-01-02 03:00:00,3,10,940,15800,2501.76,276.26545582878,6.8,56.6,0.8,0.0,-1.9,3,0,90.56
1595811,11423,2020-01-02 04:00:00,4,10,940,15800,2454.52,276.26545582878,6.6,58.6,1.0,0.0,-1.9,3,0,88.85
1595812,11423,2020-01-02 05:00:00,5,10,940,15800,2402.88,276.26545582878,7.1,58.0,1.0,0.0,0.0,3,0,86.98
1595813,11423,2020-01-02 06:00:00,6,10,940,15800,2402.56,276.26545582878,7.2,58.7,1.0,0.0,-1.8,3,0,86.97
1595814,11423,2020-01-02 07:00:00,7,10,940,15800,2668.96,276.26545582878,7.7,56.0,1.0,0.0,-1.9,3,0,96.61
1595815,11423,2020-01-02 08:00:00,8,10,940,15800,2932.8,276.26545582878,8.2,55.9,0.4,0.0,-1.9,3,0,106.16
1595816,11423,2020-01-02 09:00:00,9,10,940,15800,2917.88,276.26545582878,8.2,50.9,1.1,0.0,-0.3,3,0,105.62
1595817,11423,2020-01-02 10:00:00,10,10,940,15800,2917.56,276.26545582878,8.5,47.7,1.9,0.0,1.6,3,0,105.61
1595818,11423,2020-01-02 11:00:00,11,10,940,15800,2790.16,276.26545582878,8.4,42.5,2.0,0.0,3.4,3,0,101.0
1595819,11423,2020-01-02 12:00:00,12,10,940,15800,2740.2,276.26545582878,8.4,38.0,0.7,0.0,5.7,3,0,99.19
1595820,11423,2020-01-02 13:00:00,13,10,940,15800,2643.12,276.26545582878,8.3,36.8,0.8,0.0,7.0,3,0,95.67
1595821,11423,2020-01-02 14:00:00,14,10,940,15800,2527.68,276.26545582878,8.3,35.8,1.9,0.0,7.4,3,0,91.49
1595822,11423,2020-01-02 15:00:00,15,10,940,15800,2451.12,276.26545582878,8.5,35.4,1.7,0.0,7.6,3,0,88.72
1595823,11423,2020-01-02 16:00:00,16,10,940,15800,2444.44,276.26545582878,8.8,37.2,1.0,0.0,7.4,3,0,88.48
1595824,11423,2020-01-02 17:00:00,17,10,940,15800,2728.08,276.26545582878,8.9,39.3,0.7,0.0,6.6,3,0,98.75
1595825,11423,2020-01-02 18:00:00,18,10,940,15800,3245.64,276.26545582878,8.9,43.1,0.4,0.0,6.1,3,0,117.48
1595826,11423,2020-01-02 19:00:00,19,10,940,15800,3612.96,276.26545582878,8.6,48.7,0.4,0.0,3.6,3,0,130.78
1595827,11423,2020-01-02 20:00:00,20,10,940,15800,3572.04,276.26545582878,8.4,53.0,1.0,0.0,3.9,3,0,129.3
1595828,11423,2020-01-02 21:00:00,21,10,940,15800,3512.96,276.26545582878,8.6,52.5,1.2,0.0,2.7,3,0,127.16
1595829,11423,2020-01-02 22:00:00,22,10,940,15800,3380.32,276.26545582878,8.5,53.8,1.2,0.0,2.6,3,0,122.36
1595830,11423,2020-01-02 23:00:00,23,10,940,15800,3186.4,276.26545582878,8.5,55.0,1.4,0.0,1.0,3,0,115.34
1595831,11423,2020-01-03 00:00:00,24,10,940,15800,2963.4,276.26545582878,8.0,54.7,0.8,0.0,1.5,4,0,107.27
1595832,11423,2020-01-03 01:00:00,1,10,940,15800,2769.52,276.26545582878,7.9,55.0,0.7,0.0,1.2,4,0,100.25
1595833,11423,2020-01-03 02:00:00,2,10,940,15800,2503.28,276.26545582878,7.8,57.1,2.4,0.0,1.5,4,0,90.61
1595834,11423,2020-01-03 03:00:00,3,10,940,15800,2451.08,276.26545582878,8.4,56.3,3.0,0.0,0.5,4,0,88.72
1595835,11423,2020-01-03 04:00:00,4,10,940,15800,2381.6,276.26545582878,8.6,58.3,1.0,0.0,1.3,4,0,86.21
1595836,11423,2020-01-03 05:00:00,5,10,940,15800,2386.44,276.26545582878,8.7,53.1,2.7,0.0,1.4,4,0,86.38
1595837,11423,2020-01-03 06:00:00,6,10,940,15800,2365.4,276.26545582878,9.0,50.7,1.2,0.0,1.6,4,0,85.62
1595838,11423,2020-01-03 07:00:00,7,10,940,15800,2623.28,276.26545582878,9.6,50.7,1.1,0.0,2.1,4,0,94.96
1595839,11423,2020-01-03 08:00:00,8,10,940,15800,2870.16,276.26545582878,9.4,50.9,0.8,0.0,1.6,4,0,103.89
1595840,11423,2020-01-03 09:00:00,9,10,940,15800,2857.92,276.26545582878,9.4,47.0,0.4,0.0,3.7,4,0,103.45
1595841,11423,2020-01-03 10:00:00,10,10,940,15800,2844.6,276.26545582878,9.1,41.6,0.7,0.0,5.5,4,0,102.97
1595842,11423,2020-01-03 11:00:00,11,10,940,15800,2710.68,276.26545582878,9.3,32.7,2.6,0.0,6.4,4,0,98.12
1595843,11423,2020-01-03 12:00:00,12,10,940,15800,2676.2,276.26545582878,9.4,27.9,1.4,0.0,8.4,4,0,96.87
1595844,11423,2020-01-03 13:00:00,13,10,940,15800,2562.4,276.26545582878,9.3,30.4,1.2,0.0,10.1,4,0,92.75
1595845,11423,2020-01-03 14:00:00,14,10,940,15800,2528.48,276.26545582878,9.2,26.5,1.8,0.0,10.4,4,0,91.52
1595846,11423,2020-01-03 15:00:00,15,10,940,15800,2417.68,276.26545582878,9.1,25.2,1.6,0.0,10.6,4,0,87.51
1595847,11423,2020-01-03 16:00:00,16,10,940,15800,2446.6,276.26545582878,9.2,26.3,1.1,0.0,10.2,4,0,88.56
1595848,11423,2020-01-03 17:00:00,17,10,940,15800,2699.2,276.26545582878,9.0,30.6,1.2,0.0,8.7,4,0,97.7
1595849,11423,2020-01-03 18:00:00,18,10,940,15800,3149.8,276.26545582878,8.7,35.4,0.6,0.0,6.8,4,0,114.01
1595850,11423,2020-01-03 19:00:00,19,10,940,15800,3610.52,276.26545582878,8.9,34.1,0.7,0.0,3.8,4,0,130.69
1595851,11423,2020-01-03 20:00:00,20,10,940,15800,3540.04,276.26545582878,8.4,32.7,1.0,0.0,4.9,4,0,128.14
