Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
6988340,19129,2020-01-01 01:00:00,1,56,450,131357,18994.48,328.189666357663,-4.0,33.6,2.8,0.0,-5.8,2,0,103.35
6988341,19129,2020-01-01 02:00:00,2,56,450,131357,17281.28,328.189666357663,-3.6,26.0,3.3,0.0,-5.4,2,0,94.03
6988342,19129,2020-01-01 03:00:00,3,56,450,131357,15527.08,328.189666357663,-3.7,36.5,2.9,0.0,-5.4,2,0,84.48
6988343,19129,2020-01-01 04:00:00,4,56,450,131357,14138.32,328.189666357663,-3.7,47.9,1.7,0.0,-5.3,2,0,76.93
6988344,19129,2020-01-01 05:00:00,5,56,450,131357,13596.36,328.189666357663,-3.1,52.9,2.0,0.0,-5.0,2,0,73.98
6988345,19129,2020-01-01 06:00:00,6,56,450,131357,13646.76,328.189666357663,-1.9,56.5,1.0,0.0,-4.7,2,0,74.25
6988346,19129,2020-01-01 07:00:00,7,56,450,131357,14309.28,328.189666357663,-1.4,57.5,1.7,0.0,-4.5,2,0,77.86
6988347,19129,2020-01-01 08:00:00,8,56,450,131357,15544.4,328.189666357663,-1.2,60.4,2.9,0.0,-4.2,2,0,84.58
6988348,19129,2020-01-01 09:00:00,9,56,450,131357,17951.2,328.189666357663,0.4,58.1,2.4,0.0,-3.8,2,0,97.67
6988349,19129,2020-01-01 10:00:00,10,56,450,131357,19480.0,328.189666357663,1.9,52.6,3.2,0.0,-3.5,2,0,105.99
6988350,19129,2020-01-01 11:00:00,11,56,450,131357,20113.16,328.189666357663,3.1,48.9,3.7,0.0,-2.1,2,0,109.44
6988351,19129,2020-01-01 12:00:00,12,56,450,131357,19790.28,328.189666357663,4.2,45.4,3.9,0.0,-0.5,2,0,107.68
6988352,19129,2020-01-01 13:00:00,13,56,450,131357,19418.68,328.189666357663,5.4,41.9,3.0,0.0,0.3,2,0,105.66
6988353,19129,2020-01-01 14:00:00,14,56,450,131357,18860.08,328.189666357663,5.9,40.6,3.2,0.0,1.0,2,0,102.62
6988354,19129,2020-01-01 15:00:00,15,56,450,131357,18500.48,328.189666357663,5.9,39.4,3.2,0.0,0.9,2,0,100.66
6988355,19129,2020-01-01 16:00:00,16,56,450,131357,18668.84,328.189666357663,5.4,41.0,3.4,0.0,1.1,2,0,101.58
6988356,19129,2020-01-01 17:00:00,17,56,450,131357,19600.0,328.189666357663,4.1,44.3,3.2,0.0,0.9,2,0,106.65
6988357,19129,2020-01-01 18:00:00,18,56,450,131357,22560.84,328.189666357663,2.6,53.6,3.2,0.0,0.2,2,0,122.76
6988358,19129,2020-01-01 19:00:00,19,56,450,131357,23603.24,328.189666357663,1.9,56.3,3.4,0.0,-0.2,2,0,128.43
6988359,19129,2020-01-01 20:00:00,20,56,450,131357,23660.08,328.189666357663,1.5,58.0,3.8,0.0,-0.4,2,0,128.74
6988360,19129,2020-01-01 21:00:00,21,56,450,131357,23875.96,328.189666357663,1.1,59.5,2.8,0.0,-1.0,2,0,129.91
6988361,19129,2020-01-01 22:00:00,22,56,450,131357,23408.04,328.189666357663,1.1,59.6,3.9,0.0,-1.4,2,0,127.37
6988362,19129,2020-01-01 23:00:00,23,56,450,131357,22158.24,328.189666357663,0.6,63.6,2.9,0.0,-1.1,2,0,120.57
6988363,19129,2020-01-02 00:00:00,24,56,450,131357,20094.88,328.189666357663,0.2,66.0,2.8,0.0,-1.0,3,0,109.34
6988364,19129,2020-01-02 01:00:00,1,56,450,131357,17661.4,328.189666357663,-0.4,70.0,2.5,0.0,-0.8,3,0,96.1
6988365,19129,2020-01-02 02:00:00,2,56,450,131357,15341.36,328.189666357663,-0.6,70.8,2.4,0.0,-0.6,3,0,83.47
6988366,19129,2020-01-02 03:00:00,3,56,450,131357,14020.56,328.189666357663,-0.1,69.8,4.6,0.0,-0.6,3,0,76.29
6988367,19129,2020-01-02 04:00:00,4,56,450,131357,13339.56,328.189666357663,-0.2,70.3,3.7,0.0,-0.7,3,0,72.58
6988368,19129,2020-01-02 05:00:00,5,56,450,131357,13251.76,328.189666357663,-0.1,69.7,3.7,0.0,-0.8,3,0,72.1
6988369,19129,2020-01-02 06:00:00,6,56,450,131357,14367.08,328.189666357663,0.1,67.7,3.1,0.0,-0.9,3,0,78.17
6988370,19129,2020-01-02 07:00:00,7,56,450,131357,16577.56,328.189666357663,0.1,67.0,2.8,0.0,-0.6,3,0,90.2
6988371,19129,2020-01-02 08:00:00,8,56,450,131357,18884.44,328.189666357663,0.3,66.7,2.3,0.0,-0.5,3,0,102.75
6988372,19129,2020-01-02 09:00:00,9,56,450,131357,19976.96,328.189666357663,1.7,62.1,2.5,0.0,0.0,3,0,108.7
6988373,19129,2020-01-02 10:00:00,10,56,450,131357,18891.84,328.189666357663,3.3,56.4,3.0,0.0,1.0,3,0,102.79
