Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
6926948,18988,2020-01-01 01:00:00,1,10,428,12600,1992.32,182.517158469945,-2.3,21.2,0.7,0.0,-6.1,2,0,109.16
6926949,18988,2020-01-01 02:00:00,2,10,428,12600,1823.04,182.517158469945,-2.5,21.1,1.9,0.0,-6.0,2,0,99.88
6926950,18988,2020-01-01 03:00:00,3,10,428,12600,1645.0,182.517158469945,-2.4,23.8,1.1,0.0,-6.0,2,0,90.13
6926951,18988,2020-01-01 04:00:00,4,10,428,12600,1504.04,182.517158469945,-2.6,31.9,1.5,0.0,-5.9,2,0,82.41
6926952,18988,2020-01-01 05:00:00,5,10,428,12600,1431.72,182.517158469945,-2.3,44.6,1.4,0.0,-5.8,2,0,78.44
6926953,18988,2020-01-01 06:00:00,6,10,428,12600,1444.2,182.517158469945,-1.6,49.3,1.1,0.0,-5.6,2,0,79.13
6926954,18988,2020-01-01 07:00:00,7,10,428,12600,1510.6,182.517158469945,-1.1,51.8,1.0,0.0,-5.5,2,0,82.76
6926955,18988,2020-01-01 08:00:00,8,10,428,12600,1630.68,182.517158469945,-1.4,57.6,0.6,0.0,-5.5,2,0,89.34
6926956,18988,2020-01-01 09:00:00,9,10,428,12600,1873.12,182.517158469945,0.0,52.9,1.3,0.0,-5.4,2,0,102.63
6926957,18988,2020-01-01 10:00:00,10,10,428,12600,2051.4,182.517158469945,1.9,47.8,0.8,0.0,-5.0,2,0,112.39
6926958,18988,2020-01-01 11:00:00,11,10,428,12600,2090.72,182.517158469945,3.6,43.9,0.6,0.0,-4.3,2,0,114.55
6926959,18988,2020-01-01 12:00:00,12,10,428,12600,2086.0,182.517158469945,4.9,42.0,0.5,0.0,-3.1,2,0,114.29
6926960,18988,2020-01-01 13:00:00,13,10,428,12600,2060.36,182.517158469945,5.5,38.7,0.7,0.0,-1.9,2,0,112.89
6926961,18988,2020-01-01 14:00:00,14,10,428,12600,2010.6,182.517158469945,6.0,38.4,0.6,0.0,-1.0,2,0,110.16
6926962,18988,2020-01-01 15:00:00,15,10,428,12600,1969.24,182.517158469945,6.1,37.0,0.6,0.0,-0.5,2,0,107.89
6926963,18988,2020-01-01 16:00:00,16,10,428,12600,1979.64,182.517158469945,5.7,37.5,1.3,0.0,-0.2,2,0,108.46
6926964,18988,2020-01-01 17:00:00,17,10,428,12600,2085.36,182.517158469945,4.4,41.5,0.8,0.0,-0.4,2,0,114.26
6926965,18988,2020-01-01 18:00:00,18,10,428,12600,2419.68,182.517158469945,2.7,48.3,1.1,0.0,-0.7,2,0,132.57
6926966,18988,2020-01-01 19:00:00,19,10,428,12600,2493.84,182.517158469945,2.3,48.3,0.8,0.0,-1.0,2,0,136.64
6926967,18988,2020-01-01 20:00:00,20,10,428,12600,2557.96,182.517158469945,2.0,51.4,1.3,0.0,-1.2,2,0,140.15
6926968,18988,2020-01-01 21:00:00,21,10,428,12600,2538.12,182.517158469945,1.5,52.7,0.7,0.0,-1.5,2,0,139.06
6926969,18988,2020-01-01 22:00:00,22,10,428,12600,2523.48,182.517158469945,1.1,56.2,1.0,0.0,-2.0,2,0,138.26
6926970,18988,2020-01-01 23:00:00,23,10,428,12600,2341.16,182.517158469945,0.9,59.1,0.4,0.0,-2.1,2,0,128.27
6926971,18988,2020-01-02 00:00:00,24,10,428,12600,2150.68,182.517158469945,0.7,55.5,0.5,0.0,-2.0,3,0,117.83
6926972,18988,2020-01-02 01:00:00,1,10,428,12600,1892.12,182.517158469945,0.3,58.5,0.5,0.0,-1.9,3,0,103.67
6926973,18988,2020-01-02 02:00:00,2,10,428,12600,1628.52,182.517158469945,0.0,60.7,0.7,0.0,-1.8,3,0,89.23
6926974,18988,2020-01-02 03:00:00,3,10,428,12600,1483.88,182.517158469945,0.0,60.2,1.0,0.0,-1.6,3,0,81.3
6926975,18988,2020-01-02 04:00:00,4,10,428,12600,1402.68,182.517158469945,-0.1,61.4,0.5,0.0,-1.5,3,0,76.85
6926976,18988,2020-01-02 05:00:00,5,10,428,12600,1400.6,182.517158469945,-0.2,61.9,1.2,0.0,-1.5,3,0,76.74
6926977,18988,2020-01-02 06:00:00,6,10,428,12600,1489.68,182.517158469945,-0.3,62.0,0.8,0.0,-1.4,3,0,81.62
6926978,18988,2020-01-02 07:00:00,7,10,428,12600,1686.8,182.517158469945,-0.3,63.1,0.9,0.0,-1.4,3,0,92.42
6926979,18988,2020-01-02 08:00:00,8,10,428,12600,1942.72,182.517158469945,0.0,59.3,0.7,0.0,-1.3,3,0,106.44
6926980,18988,2020-01-02 09:00:00,9,10,428,12600,2008.32,182.517158469945,1.5,55.7,1.1,0.0,-0.6,3,0,110.03
6926981,18988,2020-01-02 10:00:00,10,10,428,12600,1904.72,182.517158469945,3.3,51.8,1.4,0.0,0.2,3,0,104.36
6926982,18988,2020-01-02 11:00:00,11,10,428,12600,1818.88,182.517158469945,5.6,46.5,1.1,0.0,1.3,3,0,99.66
6926983,18988,2020-01-02 12:00:00,12,10,428,12600,1740.12,182.517158469945,7.3,42.0,0.5,0.0,2.0,3,0,95.34
6926984,18988,2020-01-02 13:00:00,13,10,428,12600,1717.84,182.517158469945,8.2,39.9,1.0,0.0,2.7,3,0,94.12
6926985,18988,2020-01-02 14:00:00,14,10,428,12600,1687.92,182.517158469945,8.6,36.6,1.9,0.0,3.4,3,0,92.48
6926986,18988,2020-01-02 15:00:00,15,10,428,12600,1719.6,182.517158469945,8.8,38.3,1.8,0.0,3.5,3,0,94.22
6926987,18988,2020-01-02 16:00:00,16,10,428,12600,1741.12,182.517158469945,8.2,41.5,1.6,0.0,3.7,3,0,95.39
6926988,18988,2020-01-02 17:00:00,17,10,428,12600,1880.16,182.517158469945,6.8,42.4,0.3,0.0,3.6,3,0,103.01
6926989,18988,2020-01-02 18:00:00,18,10,428,12600,2244.64,182.517158469945,5.4,46.8,0.7,0.0,3.1,3,0,122.98
6926990,18988,2020-01-02 19:00:00,19,10,428,12600,2430.0,182.517158469945,4.2,53.1,1.0,0.0,2.6,3,0,133.14
6926991,18988,2020-01-02 20:00:00,20,10,428,12600,2496.92,182.517158469945,3.7,56.1,0.8,0.0,1.4,3,0,136.8
6926992,18988,2020-01-02 21:00:00,21,10,428,12600,2480.48,182.517158469945,3.2,57.4,0.7,0.0,0.1,3,0,135.9
6926993,18988,2020-01-02 22:00:00,22,10,428,12600,2439.4,182.517158469945,2.6,58.6,0.9,0.0,-1.1,3,0,133.65
6926994,18988,2020-01-02 23:00:00,23,10,428,12600,2349.28,182.517158469945,2.5,59.1,1.3,0.0,-1.6,3,0,128.72
6926995,18988,2020-01-03 00:00:00,24,10,428,12600,2146.52,182.517158469945,2.7,59.0,2.0,0.0,-2.0,4,0,117.61
6926996,18988,2020-01-03 01:00:00,1,10,428,12600,1877.52,182.517158469945,2.7,57.7,1.6,0.0,-2.4,4,0,102.87
6926997,18988,2020-01-03 02:00:00,2,10,428,12600,1648.36,182.517158469945,2.7,57.1,2.1,0.0,-2.9,4,0,90.31
6926998,18988,2020-01-03 03:00:00,3,10,428,12600,1478.56,182.517158469945,2.5,53.8,2.0,0.0,-3.2,4,0,81.01
6926999,18988,2020-01-03 04:00:00,4,10,428,12600,1404.84,182.517158469945,2.4,53.9,1.3,0.0,-3.7,4,0,76.97
6927000,18988,2020-01-03 05:00:00,5,10,428,12600,1395.6,182.517158469945,2.8,54.5,1.7,0.0,-3.9,4,0,76.46
6927001,18988,2020-01-03 06:00:00,6,10,428,12600,1462.12,182.517158469945,2.9,53.6,0.7,0.0,-4.2,4,0,80.11
6927002,18988,2020-01-03 07:00:00,7,10,428,12600,1653.56,182.517158469945,3.1,52.9,0.5,0.0,-4.3,4,0,90.6
6927003,18988,2020-01-03 08:00:00,8,10,428,12600,1904.76,182.517158469945,3.3,51.3,1.1,0.0,-4.7,4,0,104.36
6927004,18988,2020-01-03 09:00:00,9,10,428,12600,1938.16,182.517158469945,4.3,50.2,1.2,0.0,-3.7,4,0,106.19
6927005,18988,2020-01-03 10:00:00,10,10,428,12600,1806.32,182.517158469945,6.2,38.5,1.2,0.0,-1.5,4,0,98.97
6927006,18988,2020-01-03 11:00:00,11,10,428,12600,1697.76,182.517158469945,7.7,31.3,0.5,0.0,0.4,4,0,93.02
6927007,18988,2020-01-03 12:00:00,12,10,428,12600,1666.68,182.517158469945,8.9,27.4,0.9,0.0,1.8,4,0,91.32
6927008,18988,2020-01-03 13:00:00,13,10,428,12600,1622.36,182.517158469945,9.6,24.9,0.8,0.0,3.3,4,0,88.89
6927009,18988,2020-01-03 14:00:00,14,10,428,12600,1594.68,182.517158469945,10.0,24.2,1.4,0.0,4.0,4,0,87.37
6927010,18988,2020-01-03 15:00:00,15,10,428,12600,1623.2,182.517158469945,10.3,23.3,1.0,0.0,4.2,4,0,88.93
6927011,18988,2020-01-03 16:00:00,16,10,428,12600,1591.88,182.517158469945,9.5,24.5,0.9,0.0,4.3,4,0,87.22
6927012,18988,2020-01-03 17:00:00,17,10,428,12600,1730.48,182.517158469945,7.8,28.4,1.1,0.0,3.6,4,0,94.81
6927013,18988,2020-01-03 18:00:00,18,10,428,12600,2112.72,182.517158469945,6.4,32.8,0.5,0.0,1.0,4,0,115.75
6927014,18988,2020-01-03 19:00:00,19,10,428,12600,2370.04,182.517158469945,5.9,34.7,0.8,0.0,-0.3,4,0,129.85
6927015,18988,2020-01-03 20:00:00,20,10,428,12600,2399.84,182.517158469945,5.1,35.4,1.0,0.0,-0.9,4,0,131.49
6927016,18988,2020-01-03 21:00:00,21,10,428,12600,2411.56,182.517158469945,4.3,36.3,1.2,0.0,-1.9,4,0,132.13
6927017,18988,2020-01-03 22:00:00,22,10,428,12600,2405.96,182.517158469945,4.3,34.7,1.3,0.0,-2.6,4,0,131.82
6927018,18988,2020-01-03 23:00:00,23,10,428,12600,2295.44,182.517158469945,3.9,35.2,1.2,0.0,-3.1,4,0,125.77
6927019,18988,2020-01-04 00:00:00,24,10,428,12600,2122.0,182.517158469945,2.8,37.5,0.8,0.0,-3.8,5,1,116.26
6927020,18988,2020-01-04 01:00:00,1,10,428,12600,1947.48,182.517158469945,3.4,32.7,1.4,0.0,-4.2,5,1,106.7
6927021,18988,2020-01-04 02:00:00,2,10,428,12600,1713.84,182.517158469945,2.7,35.8,1.8,0.0,-4.6,5,1,93.9
6927022,18988,2020-01-04 03:00:00,3,10,428,12600,1540.24,182.517158469945,2.8,34.2,1.2,0.0,-5.2,5,1,84.39
6927023,18988,2020-01-04 04:00:00,4,10,428,12600,1460.28,182.517158469945,2.6,31.5,1.2,0.0,-5.3,5,1,80.01
6927024,18988,2020-01-04 05:00:00,5,10,428,12600,1415.52,182.517158469945,2.5,30.9,1.5,0.0,-5.7,5,1,77.56
6927025,18988,2020-01-04 06:00:00,6,10,428,12600,1444.32,182.517158469945,2.5,29.7,1.2,0.0,-5.1,5,1,79.13
6927026,18988,2020-01-04 07:00:00,7,10,428,12600,1541.96,182.517158469945,2.7,29.9,1.3,0.0,-4.2,5,1,84.48
6927027,18988,2020-01-04 08:00:00,8,10,428,12600,1737.52,182.517158469945,2.8,29.0,1.1,0.0,-3.7,5,1,95.2
6927028,18988,2020-01-04 09:00:00,9,10,428,12600,1932.84,182.517158469945,3.7,27.3,1.4,0.0,-3.0,5,1,105.9
6927029,18988,2020-01-04 10:00:00,10,10,428,12600,1971.92,182.517158469945,5.0,25.6,1.7,0.0,-1.2,5,1,108.04
6927030,18988,2020-01-04 11:00:00,11,10,428,12600,1960.12,182.517158469945,5.8,26.1,0.5,0.0,0.8,5,1,107.39
6927031,18988,2020-01-04 12:00:00,12,10,428,12600,1924.84,182.517158469945,6.6,28.9,0.8,0.0,3.0,5,1,105.46
6927032,18988,2020-01-04 13:00:00,13,10,428,12600,1854.8,182.517158469945,7.6,32.9,0.5,0.0,4.8,5,1,101.62
6927033,18988,2020-01-04 14:00:00,14,10,428,12600,1789.32,182.517158469945,8.4,32.8,0.3,0.0,6.3,5,1,98.04
6927034,18988,2020-01-04 15:00:00,15,10,428,12600,1754.96,182.517158469945,8.7,33.3,0.8,0.0,6.3,5,1,96.15
6927035,18988,2020-01-04 16:00:00,16,10,428,12600,1752.88,182.517158469945,8.4,34.4,0.4,0.0,5.2,5,1,96.04
6927036,18988,2020-01-04 17:00:00,17,10,428,12600,1849.32,182.517158469945,7.5,37.6,0.7,0.0,5.0,5,1,101.32
6927037,18988,2020-01-04 18:00:00,18,10,428,12600,2220.36,182.517158469945,6.3,37.0,0.8,0.0,3.4,5,1,121.65
6927038,18988,2020-01-04 19:00:00,19,10,428,12600,2338.84,182.517158469945,5.5,34.2,1.0,0.0,1.8,5,1,128.14
6927039,18988,2020-01-04 20:00:00,20,10,428,12600,2389.12,182.517158469945,5.1,36.3,1.2,0.0,0.1,5,1,130.9
6927040,18988,2020-01-04 21:00:00,21,10,428,12600,2398.72,182.517158469945,4.3,40.2,0.7,0.0,-1.0,5,1,131.42
6927041,18988,2020-01-04 22:00:00,22,10,428,12600,2366.44,182.517158469945,3.7,42.9,0.3,0.0,-1.7,5,1,129.66
6927042,18988,2020-01-04 23:00:00,23,10,428,12600,2312.16,182.517158469945,3.6,44.0,0.4,0.0,-2.5,5,1,126.68
6927043,18988,2020-01-05 00:00:00,24,10,428,12600,2142.44,182.517158469945,3.0,42.1,0.4,0.0,-3.1,6,1,117.38
6927044,18988,2020-01-05 01:00:00,1,10,428,12600,1925.16,182.517158469945,2.5,44.9,0.4,0.0,-3.6,6,1,105.48
6927045,18988,2020-01-05 02:00:00,2,10,428,12600,1702.92,182.517158469945,2.2,47.1,0.6,0.0,-4.3,6,1,93.3
6927046,18988,2020-01-05 03:00:00,3,10,428,12600,1518.48,182.517158469945,1.9,50.3,0.5,0.0,-4.8,6,1,83.2
6927047,18988,2020-01-05 04:00:00,4,10,428,12600,1436.04,182.517158469945,2.1,48.4,0.6,0.0,-5.3,6,1,78.68
6927048,18988,2020-01-05 05:00:00,5,10,428,12600,1394.32,182.517158469945,1.5,53.5,0.4,0.0,-5.8,6,1,76.39
6927049,18988,2020-01-05 06:00:00,6,10,428,12600,1412.16,182.517158469945,1.3,52.6,0.4,0.0,-6.0,6,1,77.37
6927050,18988,2020-01-05 07:00:00,7,10,428,12600,1509.64,182.517158469945,1.2,53.8,0.6,0.0,-6.2,6,1,82.71
6927051,18988,2020-01-05 08:00:00,8,10,428,12600,1679.6,182.517158469945,1.0,53.9,0.6,0.0,-6.2,6,1,92.02
6927052,18988,2020-01-05 09:00:00,9,10,428,12600,1837.72,182.517158469945,3.2,49.1,0.4,0.0,-5.0,6,1,100.69
6927053,18988,2020-01-05 10:00:00,10,10,428,12600,1935.16,182.517158469945,5.3,42.5,0.4,0.0,-1.9,6,1,106.03
6927054,18988,2020-01-05 11:00:00,11,10,428,12600,1907.52,182.517158469945,7.8,39.2,0.2,0.0,0.7,6,1,104.51
