Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
596257,10935,2020-01-01 01:00:00,1,58,788,84450,12779.56,225.850881618617,-0.8,66.8,1.4,0.0,-9.2,2,0,97.56
596258,10935,2020-01-01 02:00:00,2,58,788,84450,11810.88,225.850881618617,-0.7,66.9,1.1,0.0,-9.2,2,0,90.16
596259,10935,2020-01-01 03:00:00,3,58,788,84450,10558.76,225.850881618617,-0.1,68.6,1.0,0.0,-8.3,2,0,80.61
596260,10935,2020-01-01 04:00:00,4,58,788,84450,9901.44,225.850881618617,-0.2,71.9,0.4,0.0,-6.0,2,0,75.59
596261,10935,2020-01-01 05:00:00,5,58,788,84450,9606.56,225.850881618617,0.1,74.9,0.3,0.0,-5.8,2,0,73.34
596262,10935,2020-01-01 06:00:00,6,58,788,84450,9585.4,225.850881618617,0.4,75.9,0.2,0.0,-3.9,2,0,73.17
596263,10935,2020-01-01 07:00:00,7,58,788,84450,9887.24,225.850881618617,0.8,77.6,0.9,0.0,-4.4,2,0,75.48
596264,10935,2020-01-01 08:00:00,8,58,788,84450,10898.92,225.850881618617,1.5,78.3,0.9,0.0,-4.6,2,0,83.2
596265,10935,2020-01-01 09:00:00,9,58,788,84450,12260.88,225.850881618617,3.2,66.9,1.6,0.0,-3.0,2,0,93.6
596266,10935,2020-01-01 10:00:00,10,58,788,84450,13170.24,225.850881618617,3.7,63.1,2.4,0.0,-1.1,2,0,100.54
596267,10935,2020-01-01 11:00:00,11,58,788,84450,13324.68,225.850881618617,3.9,62.2,2.1,0.0,0.6,2,0,101.72
596268,10935,2020-01-01 12:00:00,12,58,788,84450,13366.76,225.850881618617,4.2,60.0,3.0,0.0,2.0,2,0,102.04
596269,10935,2020-01-01 13:00:00,13,58,788,84450,13326.16,225.850881618617,4.5,59.0,2.4,0.0,3.2,2,0,101.73
596270,10935,2020-01-01 14:00:00,14,58,788,84450,13061.64,225.850881618617,4.8,57.9,2.4,0.0,2.1,2,0,99.71
596271,10935,2020-01-01 15:00:00,15,58,788,84450,12544.4,225.850881618617,4.8,56.8,3.0,0.0,1.8,2,0,95.76
596272,10935,2020-01-01 16:00:00,16,58,788,84450,12494.4,225.850881618617,5.0,57.2,2.8,0.0,2.1,2,0,95.38
596273,10935,2020-01-01 17:00:00,17,58,788,84450,13063.92,225.850881618617,4.8,60.5,2.8,0.0,1.2,2,0,99.73
596274,10935,2020-01-01 18:00:00,18,58,788,84450,15259.76,225.850881618617,4.3,64.1,1.8,0.0,2.2,2,0,116.49
596275,10935,2020-01-01 19:00:00,19,58,788,84450,16624.52,225.850881618617,2.7,77.0,0.2,0.0,0.9,2,0,126.91
596276,10935,2020-01-01 20:00:00,20,58,788,84450,16840.64,225.850881618617,2.1,83.4,0.1,0.0,-1.7,2,0,128.56
596277,10935,2020-01-01 21:00:00,21,58,788,84450,16838.04,225.850881618617,1.9,85.3,0.2,0.0,-0.6,2,0,128.54
596278,10935,2020-01-01 22:00:00,22,58,788,84450,16556.28,225.850881618617,2.2,86.9,0.2,0.0,-0.7,2,0,126.39
596279,10935,2020-01-01 23:00:00,23,58,788,84450,15646.52,225.850881618617,4.3,69.8,1.2,0.0,-1.5,2,0,119.45
596280,10935,2020-01-02 00:00:00,24,58,788,84450,14187.16,225.850881618617,3.2,78.0,0.2,0.0,-2.0,3,0,108.3
596281,10935,2020-01-02 01:00:00,1,58,788,84450,12448.0,225.850881618617,3.1,84.2,0.1,0.0,-2.5,3,0,95.03
596282,10935,2020-01-02 02:00:00,2,58,788,84450,10835.92,225.850881618617,3.8,82.3,0.9,0.0,-2.7,3,0,82.72
596283,10935,2020-01-02 03:00:00,3,58,788,84450,9933.56,225.850881618617,3.8,82.4,0.6,0.0,-2.7,3,0,75.83
596284,10935,2020-01-02 04:00:00,4,58,788,84450,9492.92,225.850881618617,4.3,71.7,1.7,0.0,-3.0,3,0,72.47
596285,10935,2020-01-02 05:00:00,5,58,788,84450,9337.48,225.850881618617,4.2,72.0,1.8,0.0,-3.4,3,0,71.28
596286,10935,2020-01-02 06:00:00,6,58,788,84450,9769.88,225.850881618617,4.4,70.1,1.4,0.0,-3.5,3,0,74.58
596287,10935,2020-01-02 07:00:00,7,58,788,84450,11480.96,225.850881618617,4.8,69.2,1.5,0.0,-3.2,3,0,87.65
596288,10935,2020-01-02 08:00:00,8,58,788,84450,14006.6,225.850881618617,4.2,72.1,1.1,0.0,-3.0,3,0,106.93
596289,10935,2020-01-02 09:00:00,9,58,788,84450,14216.48,225.850881618617,4.4,79.9,0.9,0.0,-1.5,3,0,108.53
596290,10935,2020-01-02 10:00:00,10,58,788,84450,12945.08,225.850881618617,5.1,74.4,1.2,0.0,0.5,3,0,98.82
596291,10935,2020-01-02 11:00:00,11,58,788,84450,12087.4,225.850881618617,5.9,68.4,1.0,0.0,3.1,3,0,92.27
596292,10935,2020-01-02 12:00:00,12,58,788,84450,11916.48,225.850881618617,6.3,64.5,0.8,0.0,5.6,3,0,90.97
596293,10935,2020-01-02 13:00:00,13,58,788,84450,11808.28,225.850881618617,6.8,63.1,0.5,0.0,5.3,3,0,90.14
596294,10935,2020-01-02 14:00:00,14,58,788,84450,11554.08,225.850881618617,6.9,63.3,1.1,0.0,6.1,3,0,88.2
596295,10935,2020-01-02 15:00:00,15,58,788,84450,11265.44,225.850881618617,6.9,61.5,2.2,0.0,6.2,3,0,86.0
596296,10935,2020-01-02 16:00:00,16,58,788,84450,11169.2,225.850881618617,6.8,63.4,2.4,0.0,6.1,3,0,85.27
596297,10935,2020-01-02 17:00:00,17,58,788,84450,12130.16,225.850881618617,6.4,66.1,1.9,0.0,5.0,3,0,92.6
596298,10935,2020-01-02 18:00:00,18,58,788,84450,14663.2,225.850881618617,5.6,71.7,1.5,0.0,3.9,3,0,111.94
596299,10935,2020-01-02 19:00:00,19,58,788,84450,16337.88,225.850881618617,5.4,71.4,1.7,0.0,3.4,3,0,124.72
596300,10935,2020-01-02 20:00:00,20,58,788,84450,16673.52,225.850881618617,5.6,70.2,1.4,0.0,2.2,3,0,127.29
596301,10935,2020-01-02 21:00:00,21,58,788,84450,16663.12,225.850881618617,6.2,69.9,2.1,0.0,1.4,3,0,127.21
596302,10935,2020-01-02 22:00:00,22,58,788,84450,16380.0,225.850881618617,6.5,70.7,2.4,0.0,1.2,3,0,125.04
596303,10935,2020-01-02 23:00:00,23,58,788,84450,15684.68,225.850881618617,7.0,70.2,2.5,0.0,1.7,3,0,119.74
596304,10935,2020-01-03 00:00:00,24,58,788,84450,14401.48,225.850881618617,7.1,72.2,2.8,0.0,1.7,4,0,109.94
596305,10935,2020-01-03 01:00:00,1,58,788,84450,12671.16,225.850881618617,6.9,74.8,1.9,0.0,1.8,4,0,96.73
596306,10935,2020-01-03 02:00:00,2,58,788,84450,10966.2,225.850881618617,6.7,74.7,2.6,0.0,1.9,4,0,83.72
596307,10935,2020-01-03 03:00:00,3,58,788,84450,9945.28,225.850881618617,6.2,72.3,2.4,0.0,1.8,4,0,75.92
596308,10935,2020-01-03 04:00:00,4,58,788,84450,9547.48,225.850881618617,5.7,72.8,2.0,0.0,1.3,4,0,72.89
596309,10935,2020-01-03 05:00:00,5,58,788,84450,9459.72,225.850881618617,4.9,77.8,1.4,0.0,0.0,4,0,72.22
596310,10935,2020-01-03 06:00:00,6,58,788,84450,9801.32,225.850881618617,4.2,82.7,0.0,0.0,-0.9,4,0,74.82
596311,10935,2020-01-03 07:00:00,7,58,788,84450,11293.16,225.850881618617,4.3,84.0,0.2,0.0,-1.0,4,0,86.21
596312,10935,2020-01-03 08:00:00,8,58,788,84450,14026.64,225.850881618617,3.9,85.5,0.3,0.0,-1.2,4,0,107.08
596313,10935,2020-01-03 09:00:00,9,58,788,84450,14131.32,225.850881618617,4.7,84.6,0.0,0.0,0.1,4,0,107.88
596314,10935,2020-01-03 10:00:00,10,58,788,84450,12784.52,225.850881618617,6.0,75.2,0.4,0.0,3.2,4,0,97.6
596315,10935,2020-01-03 11:00:00,11,58,788,84450,11868.84,225.850881618617,6.6,69.3,0.8,0.0,5.5,4,0,90.61
596316,10935,2020-01-03 12:00:00,12,58,788,84450,11639.32,225.850881618617,6.7,70.8,0.7,0.0,5.1,4,0,88.85
596317,10935,2020-01-03 13:00:00,13,58,788,84450,11589.04,225.850881618617,6.6,72.2,1.8,0.0,5.8,4,0,88.47
596318,10935,2020-01-03 14:00:00,14,58,788,84450,11398.2,225.850881618617,7.1,67.4,1.8,0.0,6.1,4,0,87.01
596319,10935,2020-01-03 15:00:00,15,58,788,84450,11197.8,225.850881618617,6.9,67.2,1.4,0.0,6.3,4,0,85.48
596320,10935,2020-01-03 16:00:00,16,58,788,84450,11081.72,225.850881618617,6.6,71.2,1.7,0.0,6.0,4,0,84.6
596321,10935,2020-01-03 17:00:00,17,58,788,84450,11949.32,225.850881618617,6.0,75.7,2.1,0.0,5.3,4,0,91.22
596322,10935,2020-01-03 18:00:00,18,58,788,84450,14284.88,225.850881618617,5.4,77.5,2.3,0.0,4.3,4,0,109.05
596323,10935,2020-01-03 19:00:00,19,58,788,84450,15771.04,225.850881618617,5.2,76.5,2.1,0.0,3.2,4,0,120.4
596324,10935,2020-01-03 20:00:00,20,58,788,84450,16011.16,225.850881618617,5.1,76.4,2.2,0.0,3.0,4,0,122.23
596325,10935,2020-01-03 21:00:00,21,58,788,84450,15931.28,225.850881618617,4.1,78.9,1.3,0.0,1.7,4,0,121.62
596326,10935,2020-01-03 22:00:00,22,58,788,84450,15794.4,225.850881618617,3.3,85.6,0.7,0.0,0.9,4,0,120.57
596327,10935,2020-01-03 23:00:00,23,58,788,84450,15294.04,225.850881618617,2.4,93.1,0.1,0.0,0.2,4,0,116.75
596328,10935,2020-01-04 00:00:00,24,58,788,84450,14319.44,225.850881618617,2.5,95.3,0.1,0.0,-0.2,5,1,109.31
596329,10935,2020-01-04 01:00:00,1,58,788,84450,12826.88,225.850881618617,2.5,95.8,0.3,0.0,-0.6,5,1,97.92
