Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
5076862,18105,2020-01-01 01:00:00,1,38,114,55100,9385.32,229.254312625827,1.8,51.5,4.3,0.0,-7.4,2,0,107.73
5076863,18105,2020-01-01 02:00:00,2,38,114,55100,8688.84,229.254312625827,1.8,50.4,2.8,0.0,-6.9,2,0,99.74
5076864,18105,2020-01-01 03:00:00,3,38,114,55100,7856.96,229.254312625827,1.5,58.7,3.1,0.0,-7.1,2,0,90.19
5076865,18105,2020-01-01 04:00:00,4,38,114,55100,7335.88,229.254312625827,1.6,57.6,5.2,0.0,-6.8,2,0,84.21
5076866,18105,2020-01-01 05:00:00,5,38,114,55100,7080.72,229.254312625827,1.5,57.5,1.9,0.0,-6.6,2,0,81.28
5076867,18105,2020-01-01 06:00:00,6,38,114,55100,7092.8,229.254312625827,1.7,63.1,3.3,0.0,-6.7,2,0,81.42
5076868,18105,2020-01-01 07:00:00,7,38,114,55100,7470.4,229.254312625827,1.8,69.0,2.5,0.0,-6.6,2,0,85.75
5076869,18105,2020-01-01 08:00:00,8,38,114,55100,8151.2,229.254312625827,2.3,73.8,3.3,0.0,-6.6,2,0,93.57
5076870,18105,2020-01-01 09:00:00,9,38,114,55100,9368.92,229.254312625827,2.8,79.0,3.1,0.0,-6.5,2,0,107.54
5076871,18105,2020-01-01 10:00:00,10,38,114,55100,10050.4,229.254312625827,3.4,80.8,1.6,0.0,-5.9,2,0,115.37
5076872,18105,2020-01-01 11:00:00,11,38,114,55100,10342.8,229.254312625827,3.8,78.8,1.8,0.0,-5.1,2,0,118.72
5076873,18105,2020-01-01 12:00:00,12,38,114,55100,10266.8,229.254312625827,4.2,77.7,1.7,0.0,-3.6,2,0,117.85
5076874,18105,2020-01-01 13:00:00,13,38,114,55100,10144.08,229.254312625827,4.4,75.1,2.0,0.0,-1.8,2,0,116.44
5076875,18105,2020-01-01 14:00:00,14,38,114,55100,9715.44,229.254312625827,4.7,74.3,2.1,0.0,-0.9,2,0,111.52
5076876,18105,2020-01-01 15:00:00,15,38,114,55100,9539.92,229.254312625827,5.2,72.7,1.7,0.0,-0.5,2,0,109.51
5076877,18105,2020-01-01 16:00:00,16,38,114,55100,9487.88,229.254312625827,5.9,71.9,1.8,0.0,-0.1,2,0,108.91
5076878,18105,2020-01-01 17:00:00,17,38,114,55100,10053.08,229.254312625827,6.3,75.1,2.7,0.0,-0.6,2,0,115.4
5076879,18105,2020-01-01 18:00:00,18,38,114,55100,11604.56,229.254312625827,6.3,76.8,2.8,0.0,-0.7,2,0,133.21
5076880,18105,2020-01-01 19:00:00,19,38,114,55100,12040.16,229.254312625827,6.2,77.9,2.5,0.0,-0.7,2,0,138.21
5076881,18105,2020-01-01 20:00:00,20,38,114,55100,12043.32,229.254312625827,6.2,78.9,2.6,0.0,-0.9,2,0,138.24
5076882,18105,2020-01-01 21:00:00,21,38,114,55100,11955.6,229.254312625827,6.0,80.2,2.9,0.0,-1.0,2,0,137.24
5076883,18105,2020-01-01 22:00:00,22,38,114,55100,11817.84,229.254312625827,6.2,81.3,2.6,0.0,-1.4,2,0,135.66
5076884,18105,2020-01-01 23:00:00,23,38,114,55100,11220.16,229.254312625827,5.9,83.2,3.0,0.0,-1.6,2,0,128.79
5076885,18105,2020-01-02 00:00:00,24,38,114,55100,10107.72,229.254312625827,5.6,83.8,3.9,0.0,-1.7,3,0,116.03
5076886,18105,2020-01-02 01:00:00,1,38,114,55100,8878.0,229.254312625827,5.3,83.7,3.2,0.0,-1.9,3,0,101.91
5076887,18105,2020-01-02 02:00:00,2,38,114,55100,7853.56,229.254312625827,5.0,83.8,4.4,0.0,-2.1,3,0,90.15
5076888,18105,2020-01-02 03:00:00,3,38,114,55100,7270.88,229.254312625827,4.9,83.0,3.0,0.0,-2.0,3,0,83.46
5076889,18105,2020-01-02 04:00:00,4,38,114,55100,7005.36,229.254312625827,5.0,81.8,3.6,0.0,-1.8,3,0,80.41
