Index,num,tm,hh24,n,stn,sum_qctr,sum_load,n_mean_load,nph_ta,nph_hm,nph_ws_10m,nph_rn_60m,nph_ta_chi,weekday,week_name,elec
2849663,14092,2020-01-01 01:00:00,1,15,824,23300,4097.04,267.029588949605,0.0,58.1,3.6,0.0,-12.4,2,0,102.29
2849664,14092,2020-01-01 02:00:00,2,15,824,23300,3786.08,267.029588949605,0.0,60.0,3.9,0.0,-12.3,2,0,94.52
2849665,14092,2020-01-01 03:00:00,3,15,824,23300,3386.88,267.029588949605,-0.1,66.8,4.6,0.0,-11.2,2,0,84.56
2849666,14092,2020-01-01 04:00:00,4,15,824,23300,3100.64,267.029588949605,0.0,70.3,3.9,0.0,-10.7,2,0,77.41
2849667,14092,2020-01-01 05:00:00,5,15,824,23300,2990.88,267.029588949605,0.2,74.2,4.2,0.0,-9.9,2,0,74.67
2849668,14092,2020-01-01 06:00:00,6,15,824,23300,3007.28,267.029588949605,0.7,71.5,4.1,0.0,-8.3,2,0,75.08
2849669,14092,2020-01-01 07:00:00,7,15,824,23300,3063.08,267.029588949605,0.6,73.5,4.0,0.0,-8.8,2,0,76.47
2849670,14092,2020-01-01 08:00:00,8,15,824,23300,3323.92,267.029588949605,1.1,75.8,3.9,0.0,-8.1,2,0,82.99
2849671,14092,2020-01-01 09:00:00,9,15,824,23300,3705.32,267.029588949605,2.5,73.8,3.2,0.0,-6.8,2,0,92.51
2849672,14092,2020-01-01 10:00:00,10,15,824,23300,4011.16,267.029588949605,3.2,67.6,3.9,0.0,-4.7,2,0,100.14
2849673,14092,2020-01-01 11:00:00,11,15,824,23300,4181.96,267.029588949605,3.9,63.6,4.9,0.0,-2.8,2,0,104.41
2849674,14092,2020-01-01 12:00:00,12,15,824,23300,4244.96,267.029588949605,4.4,59.7,4.1,0.0,-2.3,2,0,105.98
2849675,14092,2020-01-01 13:00:00,13,15,824,23300,4139.72,267.029588949605,5.1,58.0,4.5,0.0,-1.4,2,0,103.35
2849676,14092,2020-01-01 14:00:00,14,15,824,23300,3963.4,267.029588949605,5.7,55.5,4.2,0.0,-1.4,2,0,98.95
2849677,14092,2020-01-01 15:00:00,15,15,824,23300,3860.52,267.029588949605,6.0,54.3,3.8,0.0,-0.8,2,0,96.38
2849678,14092,2020-01-01 16:00:00,16,15,824,23300,3835.08,267.029588949605,6.2,54.5,4.4,0.0,-0.7,2,0,95.75
2849679,14092,2020-01-01 17:00:00,17,15,824,23300,4181.12,267.029588949605,5.8,57.5,4.9,0.0,-1.2,2,0,104.39
2849680,14092,2020-01-01 18:00:00,18,15,824,23300,4971.04,267.029588949605,5.3,65.5,3.4,0.0,0.4,2,0,124.11
2849681,14092,2020-01-01 19:00:00,19,15,824,23300,5246.24,267.029588949605,4.6,76.9,4.2,0.0,-3.2,2,0,130.98
2849682,14092,2020-01-01 20:00:00,20,15,824,23300,5303.96,267.029588949605,4.4,80.1,3.4,0.0,-1.8,2,0,132.42
2849683,14092,2020-01-01 21:00:00,21,15,824,23300,5374.0,267.029588949605,4.2,82.3,3.3,0.0,-2.4,2,0,134.17
2849684,14092,2020-01-01 22:00:00,22,15,824,23300,5289.76,267.029588949605,4.1,83.8,2.9,0.0,-2.4,2,0,132.06
2849685,14092,2020-01-01 23:00:00,23,15,824,23300,5002.64,267.029588949605,3.7,84.7,3.7,0.0,-2.3,2,0,124.9
2849686,14092,2020-01-02 00:00:00,24,15,824,23300,4478.4,267.029588949605,3.7,84.5,4.1,0.0,-3.4,3,0,111.81
2849687,14092,2020-01-02 01:00:00,1,15,824,23300,4041.16,267.029588949605,3.9,86.1,3.6,0.0,-4.0,3,0,100.89
2849688,14092,2020-01-02 02:00:00,2,15,824,23300,3518.96,267.029588949605,3.7,88.1,3.5,0.0,-2.9,3,0,87.85
2849689,14092,2020-01-02 03:00:00,3,15,824,23300,3181.6,267.029588949605,3.7,90.7,2.9,0.0,-3.6,3,0,79.43
2849690,14092,2020-01-02 04:00:00,4,15,824,23300,3016.6,267.029588949605,4.3,91.6,3.1,0.0,-3.8,3,0,75.31
2849691,14092,2020-01-02 05:00:00,5,15,824,23300,2978.12,267.029588949605,4.2,89.9,3.3,0.0,-3.5,3,0,74.35
2849692,14092,2020-01-02 06:00:00,6,15,824,23300,3091.8,267.029588949605,4.8,88.0,3.7,0.0,-3.0,3,0,77.19
2849693,14092,2020-01-02 07:00:00,7,15,824,23300,3518.0,267.029588949605,4.8,90.1,4.9,0.0,-3.4,3,0,87.83
2849694,14092,2020-01-02 08:00:00,8,15,824,23300,3926.08,267.029588949605,5.1,87.6,3.3,0.0,-3.4,3,0,98.02
2849695,14092,2020-01-02 09:00:00,9,15,824,23300,3946.0,267.029588949605,5.6,88.4,3.4,0.0,-1.7,3,0,98.52
2849696,14092,2020-01-02 10:00:00,10,15,824,23300,3835.4,267.029588949605,6.2,77.8,3.8,0.0,-1.1,3,0,95.75
2849697,14092,2020-01-02 11:00:00,11,15,824,23300,3822.08,267.029588949605,6.8,63.7,3.1,0.0,0.8,3,0,95.42
2849698,14092,2020-01-02 12:00:00,12,15,824,23300,3731.56,267.029588949605,7.0,58.7,3.6,0.0,1.3,3,0,93.16
2849699,14092,2020-01-02 13:00:00,13,15,824,23300,3649.52,267.029588949605,7.8,56.0,3.8,0.0,2.2,3,0,91.11
2849700,14092,2020-01-02 14:00:00,14,15,824,23300,3620.88,267.029588949605,8.2,55.3,4.2,0.0,2.1,3,0,90.4
